
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||'
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION
APEX_040200,WWV_FLOW_STANDARD_EVENTS,WWV_FLOW_STD_EVNT_UK,NAME,1
APEX_040200,WWV_FLOW_STANDARD_EVENTS,WWV_FLOW_STD_EVNT_UK,EVENT_TYPE,2
APEX_040200,WWV_FLOW_STANDARD_ITEM_TYPES,WWV_FLOW_STD_ITEM_TYPE_UK,NAME,1
APEX_040200,WWV_FLOW_THEME_DISPLAY_POINTS,WWV_THEME_DISP_POINT_UK1,FLOW_ID,1
APEX_040200,WWV_FLOW_THEME_DISPLAY_POINTS,WWV_THEME_DISP_POINT_UK1,THEME_ID,2
APEX_040200,WWV_FLOW_THEME_DISPLAY_POINTS,WWV_THEME_DISP_POINT_UK1,PLACEHOLDER,3
APEX_040200,WWV_FLOW_THEME_DISPLAY_POINTS,WWV_THEME_DISP_POINT_UK2,FLOW_ID,1
APEX_040200,WWV_FLOW_THEME_DISPLAY_POINTS,WWV_THEME_DISP_POINT_UK2,THEME_ID,2
APEX_040200,WWV_FLOW_THEME_DISPLAY_POINTS,WWV_THEME_DISP_POINT_UK2,NAME,3
APEX_040200,WWV_FLOW_THEME_STYLES,WWV_FLOW_THEME_STYLE_UK,FLOW_ID,1
APEX_040200,WWV_FLOW_THEME_STYLES,WWV_FLOW_THEME_STYLE_UK,THEME_ID,2
APEX_040200,WWV_FLOW_THEME_STYLES,WWV_FLOW_THEME_STYLE_UK,NAME,3
APEX_040200,WWV_FLOW_UI_TYPES,WWV_FLOW_UI_TYPE_NAME_UK,NAME,1
APEX_040200,WWV_FLOW_UI_TYPES,WWV_FLOW_UI_TYPE_NAME_UK,SECURITY_GROUP_ID,2
APEX_040200,WWV_FLOW_UI_TYPE_FEATURES,WWV_FLOW_UI_TYPE_FEATURE_UK,UI_TYPE_ID,1
APEX_040200,WWV_FLOW_UI_TYPE_FEATURES,WWV_FLOW_UI_TYPE_FEATURE_UK,BUILDER_FEATURE_ID,2
APEX_040200,WWV_FLOW_UPG_TAB_NAME_CHANGES,WWV_FLOW_UPG_TAB_NAME_CHNG_UK,NEW_TABLE_NAME,1
APEX_040200,WWV_FLOW_USER_INTERFACES,WWV_FLOW_USER_INT_TYPE_UK,FLOW_ID,1
APEX_040200,WWV_FLOW_USER_INTERFACES,WWV_FLOW_USER_INT_TYPE_UK,UI_TYPE_ID,2
APEX_040200,WWV_FLOW_WORKSHEET_COLUMNS,WWV_FLOW_WORKSHEET_COLUMNS_UK2,WORKSHEET_ID,1
APEX_040200,WWV_FLOW_WORKSHEET_COLUMNS,WWV_FLOW_WORKSHEET_COLUMNS_UK2,DB_COLUMN_NAME,2
APEX_040200,WWV_FLOW_WORKSHEET_COL_GROUPS,WWV_FLOW_WORKSHEET_COL_GRPS_UK,WORKSHEET_ID,1
APEX_040200,WWV_FLOW_WORKSHEET_COL_GROUPS,WWV_FLOW_WORKSHEET_COL_GRPS_UK,NAME,2
APEX_040200,WWV_FLOW_WORKSHEET_COMPUTATION,WWV_FLOW_WS_COMP_COLS_UK,REPORT_ID,1
APEX_040200,WWV_FLOW_WORKSHEET_COMPUTATION,WWV_FLOW_WS_COMP_COLS_UK,DB_COLUMN_NAME,2
APEX_040200,WWV_FLOW_WORKSHEET_COMPUTATION,WWV_FLOW_WS_COMP_COLS_UK2,REPORT_ID,1
APEX_040200,WWV_FLOW_WORKSHEET_COMPUTATION,WWV_FLOW_WS_COMP_COLS_UK2,COLUMN_IDENTIFIER,2
APEX_040200,WWV_FLOW_WORKSHEET_LOVS,WWV_FLOW_WORKSHEET_LOVS_UK,WORKSHEET_ID,1
APEX_040200,WWV_FLOW_WORKSHEET_LOVS,WWV_FLOW_WORKSHEET_LOVS_UK,NAME,2
APEX_040200,WWV_FLOW_WORKSHEET_LOV_ENTRIES,WWV_FLOW_WS_LOV_ENTS_UK,LOV_ID,1
APEX_040200,WWV_FLOW_WORKSHEET_LOV_ENTRIES,WWV_FLOW_WS_LOV_ENTS_UK,ENTRY_TEXT,2
APEX_040200,WWV_MIG_ACCESS,SYS_C00165029,DBID,1
APEX_040200,WWV_MIG_ACCESS,WWV_MIG_ACCESS_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACCESS,WWV_MIG_ACCESS_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_FORMS,WWV_MIG_ACC_FORMS_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_FORMS,WWV_MIG_ACC_FORMS_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_FORMS,WWV_MIG_ACC_FORMS_UK1,FORMID,3
APEX_040200,WWV_MIG_ACC_GROUPS,WWV_MIG_ACC_GROUPS_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_GROUPS,WWV_MIG_ACC_GROUPS_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_GROUPS,WWV_MIG_ACC_GROUPS_UK1,GROUPID,3
APEX_040200,WWV_MIG_ACC_INDEXES,WWV_MIG_ACC_INDEXES_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_INDEXES,WWV_MIG_ACC_INDEXES_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_INDEXES,WWV_MIG_ACC_INDEXES_UK1,TBLID,3
APEX_040200,WWV_MIG_ACC_INDEXES,WWV_MIG_ACC_INDEXES_UK1,INDID,4
APEX_040200,WWV_MIG_ACC_MODULES,WWV_MIG_ACC_MODULES_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_MODULES,WWV_MIG_ACC_MODULES_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_MODULES,WWV_MIG_ACC_MODULES_UK1,MODULEID,3
APEX_040200,WWV_MIG_ACC_QUERIES,WWV_MIG_ACC_QRY_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_QUERIES,WWV_MIG_ACC_QRY_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_QUERIES,WWV_MIG_ACC_QRY_UK1,QRYID,3
APEX_040200,WWV_MIG_ACC_RELATIONS,WWV_MIG_ACC_RELATIONS_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_RELATIONS,WWV_MIG_ACC_RELATIONS_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_RELATIONS,WWV_MIG_ACC_RELATIONS_UK1,RELID,3
APEX_040200,WWV_MIG_ACC_REPORTS,WWV_MIG_ACC_REPORTS_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_REPORTS,WWV_MIG_ACC_REPORTS_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_REPORTS,WWV_MIG_ACC_REPORTS_UK1,REPORTID,3
APEX_040200,WWV_MIG_ACC_TABLES,WWV_MIG_ACC_TABLES_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_TABLES,WWV_MIG_ACC_TABLES_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_TABLES,WWV_MIG_ACC_TABLES_UK1,TBLID,3
APEX_040200,WWV_MIG_ACC_USERS,WWV_MIG_ACC_USERS_UK1,PROJECT_ID,1
APEX_040200,WWV_MIG_ACC_USERS,WWV_MIG_ACC_USERS_UK1,DBID,2
APEX_040200,WWV_MIG_ACC_USERS,WWV_MIG_ACC_USERS_UK1,USERID,3
APEX_040200,WWV_MIG_FORMS,WWV_MIG_FORMS_UK,FILE_NAME,1
APEX_040200,WWV_MIG_FORMS,WWV_MIG_FORMS_UK,PROJECT_ID,2
APEX_040200,WWV_MIG_FRM_MENUS,WWV_MIG_MENUS_UK,FILE_NAME,1
APEX_040200,WWV_MIG_FRM_MENUS,WWV_MIG_MENUS_UK,PROJECT_ID,2
APEX_040200,WWV_MIG_FRM_OLB_XMLTAGTABLEMAP,WWV_MIG_OLB_XTTM_TABLE_NAME_UK,TABLE_NAME,1
APEX_040200,WWV_MIG_FRM_XMLTAGTABLEMAP,WWV_MIG_FRM_XTTM_TABLE_NAME_UK,TABLE_NAME,1
APEX_040200,WWV_MIG_MENU_XMLTAGTABLEMAP,WWV_MIG_MNU_TABLE_NAME_UK,TABLE_NAME,1
APEX_040200,WWV_MIG_OLB,WWV_MIG_OLB_UK,FILE_NAME,1
APEX_040200,WWV_MIG_OLB,WWV_MIG_OLB_UK,PROJECT_ID,2
APEX_040200,WWV_MIG_PLSQL_LIBS,WWV_MIG_PLLS_UK,FILE_NAME,1
APEX_040200,WWV_MIG_PLSQL_LIBS,WWV_MIG_PLLS_UK,PROJECT_ID,2
APEX_040200,WWV_MIG_PROJECTS,WWV_MIG_PROJ_UK1,MIGRATION_NAME,1
APEX_040200,WWV_MIG_PROJECTS,WWV_MIG_PROJ_UK1,SECURITY_GROUP_ID,2
APEX_040200,WWV_MIG_PROJECT_COMPONENTS,WWV_MIG_PROJ_COMP_UK1,ID,1
APEX_040200,WWV_MIG_PROJECT_COMPONENTS,WWV_MIG_PROJ_COMP_UK1,PROJECT_ID,2
APEX_040200,WWV_MIG_PROJECT_COMPONENTS,WWV_MIG_PROJ_COMP_UK1,SECURITY_GROUP_ID,3
APEX_040200,WWV_MIG_PROJECT_TRIGGERS,WWV_MIG_PROJ_TRIG_UK1,ID,1
APEX_040200,WWV_MIG_PROJECT_TRIGGERS,WWV_MIG_PROJ_TRIG_UK1,PROJECT_ID,2
APEX_040200,WWV_MIG_PROJECT_TRIGGERS,WWV_MIG_PROJ_TRIG_UK1,SECURITY_GROUP_ID,3
APEX_040200,WWV_MIG_RPTS,WWV_MIG_RPTS_UK,FILE_NAME,1
APEX_040200,WWV_MIG_RPTS,WWV_MIG_RPTS_UK,PROJECT_ID,2
APEX_040200,WWV_MIG_RPT_XMLTAGTABLEMAP,WWV_MIG_RPT_XTTM_TABLE_NAME_UK,TABLE_NAME,1
APEX_220200,WWV_CREDENTIALS,WWV_CREDENTIAL_WS_NAME_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_CREDENTIALS,WWV_CREDENTIAL_WS_NAME_UK,NAME,2
APEX_220200,WWV_CREDENTIALS,WWV_CREDENTIAL_WS_STATICID_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_CREDENTIALS,WWV_CREDENTIAL_WS_STATICID_UK,STATIC_ID,2
APEX_220200,WWV_DG_BLUEPRINTS,WWV_DG_BLUEPRINT_UK1,SECURITY_GROUP_ID,1
APEX_220200,WWV_DG_BLUEPRINTS,WWV_DG_BLUEPRINT_UK1,NAME,2
APEX_220200,WWV_DG_BLUEPRINTS,WWV_DG_BLUEPRINT_UK2,SECURITY_GROUP_ID,1
APEX_220200,WWV_DG_BLUEPRINTS,WWV_DG_BLUEPRINT_UK2,DISPLAY_NAME,2
APEX_220200,WWV_DG_BLUEPRINT_DATA_SOURCES,WWV_DG_BP_DS_UK1,BLUEPRINT_ID,1
APEX_220200,WWV_DG_BLUEPRINT_DATA_SOURCES,WWV_DG_BP_DS_UK1,NAME,2
APEX_220200,WWV_DG_BLUEPRINT_SAMPLES,WWV_DG_BLUEPRINT_SAMPLE_UK1,SAMPLE_NAME,1
APEX_220200,WWV_DG_BLUEPRINT_TABLES,WWV_DG_BLUEPRINT_TABLE_UK1,BLUEPRINT_ID,1
APEX_220200,WWV_DG_BLUEPRINT_TABLES,WWV_DG_BLUEPRINT_TABLE_UK1,SEQ,2
APEX_220200,WWV_DG_BLUEPRINT_TABLES,WWV_DG_BLUEPRINT_TABLE_UK2,BLUEPRINT_ID,1
APEX_220200,WWV_DG_BLUEPRINT_TABLES,WWV_DG_BLUEPRINT_TABLE_UK2,NAME,2
APEX_220200,WWV_DG_BLUEPRINT_TAB_COLUMNS,WWV_DG_BLUEPRINT_TAB_COL_UK1,BLUEPRINT_TABLE_ID,1
APEX_220200,WWV_DG_BLUEPRINT_TAB_COLUMNS,WWV_DG_BLUEPRINT_TAB_COL_UK1,NAME,2
APEX_220200,WWV_DG_BLUEPRINT_TAB_COLUMNS,WWV_DG_BLUEPRINT_TAB_COL_UK2,BLUEPRINT_TABLE_ID,1
APEX_220200,WWV_DG_BLUEPRINT_TAB_COLUMNS,WWV_DG_BLUEPRINT_TAB_COL_UK2,SEQ,2
APEX_220200,WWV_DG_META_TABLES,WWV_DG_META_TABLE_CON1,TABLE_NAME,1
APEX_220200,WWV_DG_META_TABLES,WWV_DG_META_TABLE_CON2,FRIENDLY_NAME,1
APEX_220200,WWV_DG_META_TAB_COLS,WWV_DG_META_TAB_COL_UK,FRIENDLY_NAME,1
APEX_220200,WWV_FLOWS,WWV_FLOWS_ALIAS_IDX,ALIAS,1
APEX_220200,WWV_FLOWS,WWV_FLOWS_ALIAS_IDX,SECURITY_GROUP_ID,2
APEX_220200,WWV_FLOWS,WWV_FLOWS_PK_IDX,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOWS,WWV_FLOWS_PK_IDX,ID,2
APEX_220200,WWV_FLOW_ACL_GROUP_USERS,WWV_FLOW_ACL_GROUP_USERS_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_ACL_GROUP_USERS,WWV_FLOW_ACL_GROUP_USERS_UK,USER_NAME,2
APEX_220200,WWV_FLOW_ACL_GROUP_USERS,WWV_FLOW_ACL_GROUP_USERS_UK,GROUP_ID,3
APEX_220200,WWV_FLOW_ADVISOR_CATEGORIES,WWV_FLOW_ADV_CAT_CODE_UK,CODE,1
APEX_220200,WWV_FLOW_ADVISOR_CHECKS,WWV_FLOW_ADV_CHK_CODE_UK,CODE,1
APEX_220200,WWV_FLOW_ADVISOR_CHECK_MSGS,WWV_FLOW_ADV_CHK_MSG_CODE_UK,CHECK_ID,1
APEX_220200,WWV_FLOW_ADVISOR_CHECK_MSGS,WWV_FLOW_ADV_CHK_MSG_CODE_UK,CODE,2
APEX_220200,WWV_FLOW_APP_SETTINGS,WWV_FLOW_APPSET_NAME_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_APP_SETTINGS,WWV_FLOW_APPSET_NAME_UK,FLOW_ID,2
APEX_220200,WWV_FLOW_APP_SETTINGS,WWV_FLOW_APPSET_NAME_UK,NAME,3
APEX_220200,WWV_FLOW_AUTHENTICATIONS,WWV_FLOW_AUTHENTICATIONS_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_AUTHENTICATIONS,WWV_FLOW_AUTHENTICATIONS_UK,NAME,2
APEX_220200,WWV_FLOW_AUTOMATIONS,WWV_AM_NAME_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_AUTOMATIONS,WWV_AM_NAME_UK,NAME,2
APEX_220200,WWV_FLOW_AUTOMATIONS,WWV_AM_STATIC_ID_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_AUTOMATIONS,WWV_AM_STATIC_ID_UK,STATIC_ID,2
APEX_220200,WWV_FLOW_AUTOMATION_ACTIONS,WWV_AM_ACTION_NAME_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_AUTOMATION_ACTIONS,WWV_AM_ACTION_NAME_UK,AUTOMATION_ID,2
APEX_220200,WWV_FLOW_AUTOMATION_ACTIONS,WWV_AM_ACTION_NAME_UK,NAME,3
APEX_220200,WWV_FLOW_CARDS,CARD_PAGE_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_CARDS,CARD_PAGE_UK,PAGE_ID,2
APEX_220200,WWV_FLOW_CARDS,CARD_PAGE_UK,REGION_ID,3
APEX_220200,WWV_FLOW_COLLECTIONS$,WWV_FLOW_COLLECTIONS_UK,SESSION_ID,1
APEX_220200,WWV_FLOW_COLLECTIONS$,WWV_FLOW_COLLECTIONS_UK,USER_ID,2
APEX_220200,WWV_FLOW_COLLECTIONS$,WWV_FLOW_COLLECTIONS_UK,FLOW_ID,3
APEX_220200,WWV_FLOW_COLLECTIONS$,WWV_FLOW_COLLECTIONS_UK,COLLECTION_NAME,4
APEX_220200,WWV_FLOW_COLLECTIONS$,WWV_FLOW_COLLECTIONS_UK,SECURITY_GROUP_ID,5
APEX_220200,WWV_FLOW_COMBINED_FILES,WWV_FLOW_COMBINED_FILES_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_COMBINED_FILES,WWV_FLOW_COMBINED_FILES_UK,COMBINED_FILE_URL,2
APEX_220200,WWV_FLOW_COMBINED_FILES,WWV_FLOW_COMBINED_FILES_UK,PAGE_ID,3
APEX_220200,WWV_FLOW_COMPANIES,WWV_FLOW_COMPANIES_CLOUD_UK,CLOUD_GROUP_NAME,1
APEX_220200,WWV_FLOW_COMPANIES,WWV_FLOW_COMPANIES_CLOUD_UK,CLOUD_SERVICE_NAME,2
APEX_220200,WWV_FLOW_COMPANIES,WWV_FLOW_COMPANIES_NAME_UK,SHORT_NAME,1
APEX_220200,WWV_FLOW_COMPANIES,WWV_FLOW_COMPANIES_PATH_UK,PATH_PREFIX,1
APEX_220200,WWV_FLOW_COMPANIES,WWV_FLOW_COMPANIES_PROV_UK,PROVISIONING_COMPANY_ID,1
APEX_220200,WWV_FLOW_COMPANY_STATIC_FILES,WWV_FLOW_COMP_STAT_FILE_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_COMPANY_STATIC_FILES,WWV_FLOW_COMP_STAT_FILE_UK,FILE_NAME,2
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,WWV_CONTENT_CACHE_RECORD_UN,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,WWV_CONTENT_CACHE_RECORD_UN,FLOW_ID,2
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,WWV_CONTENT_CACHE_RECORD_UN,COMPONENT_ID,3
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,WWV_CONTENT_CACHE_RECORD_UN,USER_NAME,4
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,WWV_CONTENT_CACHE_RECORD_UN,SESSION_ID,5
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,WWV_CONTENT_CACHE_RECORD_UN,KEY,6
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,WWV_CONTENT_CACHE_RECORD_UN,VALID_UNTIL,7
APEX_220200,WWV_FLOW_DATA_PROFILES,WWV_DATA_PROFILES_NAME_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_DATA_PROFILES,WWV_DATA_PROFILES_NAME_UK,NAME,2
APEX_220200,WWV_FLOW_DATA_PROFILE_COLS,WWV_DATAPROF_COLS_NAME_UK,DATA_PROFILE_ID,1
APEX_220200,WWV_FLOW_DATA_PROFILE_COLS,WWV_DATAPROF_COLS_NAME_UK,NAME,2
APEX_220200,WWV_FLOW_DICTIONARY_VIEWS,WWV_FLOW_DICT_VIEW_NAME_UK,VIEW_NAME,1
APEX_220200,WWV_FLOW_EMAIL_TEMPLATES,WWV_FLOW_APP_EML_TEMP_NAME_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_EMAIL_TEMPLATES,WWV_FLOW_APP_EML_TEMP_NAME_UK,FLOW_ID,2
APEX_220200,WWV_FLOW_EMAIL_TEMPLATES,WWV_FLOW_APP_EML_TEMP_NAME_UK,STATIC_ID,3
APEX_220200,WWV_FLOW_FND_USER,WWV_FLOW_FND_USER_UQ1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_FND_USER,WWV_FLOW_FND_USER_UQ1,USER_NAME,2
APEX_220200,WWV_FLOW_FND_USER_GROUPS,WWV_FLOW_FND_USER_GROUPS_UK1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_FND_USER_GROUPS,WWV_FLOW_FND_USER_GROUPS_UK1,GROUP_NAME,2
APEX_220200,WWV_FLOW_FND_USER_GROUPS,WWV_FLOW_FND_USER_GROUPS_UK1,FLOW_ID,3
APEX_220200,WWV_FLOW_FND_USER_GROUPS,WWV_FLOW_FND_USER_GROUPS_UK2,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_FND_USER_GROUPS,WWV_FLOW_FND_USER_GROUPS_UK2,STATIC_ID,2
APEX_220200,WWV_FLOW_FND_USER_GROUPS,WWV_FLOW_FND_USER_GROUPS_UK2,FLOW_ID,3
APEX_220200,WWV_FLOW_GALLERY_INSTALLS,WWV_FLOW_GALLERY_INST_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_GALLERY_INSTALLS,WWV_FLOW_GALLERY_INST_UK,AUTHOR,2
APEX_220200,WWV_FLOW_GALLERY_INSTALLS,WWV_FLOW_GALLERY_INST_UK,INTERNAL_NAME,3
APEX_220200,WWV_FLOW_HNT_COLUMN_DICT,WWV_FHCD_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_HNT_COLUMN_DICT,WWV_FHCD_UK,COLUMN_NAME,2
APEX_220200,WWV_FLOW_HNT_COLUMN_INFO,WWV_FLOW_HNT_COLUMN_INFO_UK,TABLE_ID,1
APEX_220200,WWV_FLOW_HNT_COLUMN_INFO,WWV_FLOW_HNT_COLUMN_INFO_UK,COLUMN_NAME,2
APEX_220200,WWV_FLOW_HNT_COL_DICT_SYN,WWV_FLOW_HNT_COL_DICT_SYN_UK,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_HNT_COL_DICT_SYN,WWV_FLOW_HNT_COL_DICT_SYN_UK,SYN_NAME,2
APEX_220200,WWV_FLOW_HNT_GROUPS,WWV_FLOW_HNT_GROUPS_UK,TABLE_ID,1
APEX_220200,WWV_FLOW_HNT_GROUPS,WWV_FLOW_HNT_GROUPS_UK,GROUP_NAME,2
APEX_220200,WWV_FLOW_HNT_TABLE_INFO,WWV_FLOW_HNT_TABLE_INFO_UK,SCHEMA,1
APEX_220200,WWV_FLOW_HNT_TABLE_INFO,WWV_FLOW_HNT_TABLE_INFO_UK,TABLE_NAME,2
APEX_220200,WWV_FLOW_IG_REPORT_CHART_COLS,IG_RPT_CHART_COL_UK,VIEW_ID,1
APEX_220200,WWV_FLOW_IG_REPORT_CHART_COLS,IG_RPT_CHART_COL_UK,COLUMN_TYPE,2
APEX_220200,WWV_FLOW_IG_REPORT_VIEWS,IG_RPT_VIEW_UK,REPORT_ID,1
APEX_220200,WWV_FLOW_IG_REPORT_VIEWS,IG_RPT_VIEW_UK,VIEW_TYPE,2
APEX_220200,WWV_FLOW_INTERACTIVE_GRIDS,IG_REGION_UK,REGION_ID,1
APEX_220200,WWV_FLOW_INVOKEAPI_COMP_PARAMS,WWV_INVOKEAPI_PARAM_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_INVOKEAPI_COMP_PARAMS,WWV_INVOKEAPI_PARAM_UK,PAGE_PROCESS_ID,2
APEX_220200,WWV_FLOW_INVOKEAPI_COMP_PARAMS,WWV_INVOKEAPI_PARAM_UK,NAME,3
APEX_220200,WWV_FLOW_ISSUES,WWV_FLOW_ISSUE_U1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_ISSUES,WWV_FLOW_ISSUE_U1,TITLE,2
APEX_220200,WWV_FLOW_ISSUES,WWV_FLOW_ISSUE_U2,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_ISSUES,WWV_FLOW_ISSUE_U2,SLUG,2
APEX_220200,WWV_FLOW_ISSUES,WWV_FLOW_ISSUE_U3,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_ISSUES,WWV_FLOW_ISSUE_U3,ISSUE_NUMBER,2
APEX_220200,WWV_FLOW_ISSUE_ATTACHMENTS,WWV_FLOW_ISSUE_ATTACHMENTS_U1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_ISSUE_ATTACHMENTS,WWV_FLOW_ISSUE_ATTACHMENTS_U1,ISSUE_ID,2
APEX_220200,WWV_FLOW_ISSUE_ATTACHMENTS,WWV_FLOW_ISSUE_ATTACHMENTS_U1,FILE_NAME_SLUG,3
APEX_220200,WWV_FLOW_ISSUE_EMAIL_PREFS,WWV_FLOW_ISSUE_EMAIL_PREFS_U1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_ISSUE_EMAIL_PREFS,WWV_FLOW_ISSUE_EMAIL_PREFS_U1,USER_ID,2
APEX_220200,WWV_FLOW_ISSUE_TEMPLATES,WWV_FLOW_ISSUE_TEMPLATES_U1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_ISSUE_TEMPLATES,WWV_FLOW_ISSUE_TEMPLATES_U1,TEMPLATE_NAME,2
APEX_220200,WWV_FLOW_LABELS,WWV_FLOW_LABELS_U1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_LABELS,WWV_FLOW_LABELS_U1,LABEL_NAME,2
APEX_220200,WWV_FLOW_LABELS,WWV_FLOW_LABELS_U2,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_LABELS,WWV_FLOW_LABELS_U2,LABEL_SLUG,2
APEX_220200,WWV_FLOW_LABEL_GROUPS,WWV_FLOW_LABEL_GROUPS_U1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_LABEL_GROUPS,WWV_FLOW_LABEL_GROUPS_U1,GROUP_NAME,2
APEX_220200,WWV_FLOW_LIST_OF_VALUES_COLS,WWV_FLOW_LOVC_UK1,LOV_ID,1
APEX_220200,WWV_FLOW_LIST_OF_VALUES_COLS,WWV_FLOW_LOVC_UK1,QUERY_COLUMN_NAME,2
APEX_220200,WWV_FLOW_LOAD_TABLES,WWV_FLOW_LOAD_TAB_UK1,FLOW_ID,1
APEX_220200,WWV_FLOW_LOAD_TABLES,WWV_FLOW_LOAD_TAB_UK1,NAME,2
APEX_220200,WWV_FLOW_LOAD_TABLE_LOOKUPS,WWV_FLOW_LOAD_TAB_LK_UK1,LOAD_TABLE_ID,1
APEX_220200,WWV_FLOW_LOAD_TABLE_LOOKUPS,WWV_FLOW_LOAD_TAB_LK_UK1,LOAD_COLUMN_NAME,2
APEX_220200,WWV_FLOW_LOAD_TABLE_RULES,WWV_FLOW_LOAD_TAB_RULE_UK1,LOAD_TABLE_ID,1
APEX_220200,WWV_FLOW_LOAD_TABLE_RULES,WWV_FLOW_LOAD_TAB_RULE_UK1,LOAD_COLUMN_NAME,2
APEX_220200,WWV_FLOW_LOAD_TABLE_RULES,WWV_FLOW_LOAD_TAB_RULE_UK1,RULE_NAME,3
APEX_220200,WWV_FLOW_MAP_REGIONS,MAP_REGION_PAGE_UK,FLOW_ID,1
APEX_220200,WWV_FLOW_MAP_REGIONS,MAP_REGION_PAGE_UK,PAGE_ID,2
APEX_220200,WWV_FLOW_MAP_REGIONS,MAP_REGION_PAGE_UK,REGION_ID,3
APEX_220200,WWV_FLOW_MESSAGES$,WWV_FLOW_MESSAGES$_UQ,NAME,1
APEX_220200,WWV_FLOW_MESSAGES$,WWV_FLOW_MESSAGES$_UQ,FLOW_ID,2
APEX_220200,WWV_FLOW_MESSAGES$,WWV_FLOW_MESSAGES$_UQ,MESSAGE_LANGUAGE,3
APEX_220200,WWV_FLOW_MILESTONES,WWV_FLOW_MILESTONES_U1,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_MILESTONES,WWV_FLOW_MILESTONES_U1,MILESTONE_ID,2
APEX_220200,WWV_FLOW_MILESTONES,WWV_FLOW_MILESTONES_U2,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_MILESTONES,WWV_FLOW_MILESTONES_U2,MILESTONE_NAME,2
APEX_220200,WWV_FLOW_MILESTONES,WWV_FLOW_MILESTONES_U3,SECURITY_GROUP_ID,1
APEX_220200,WWV_FLOW_MILESTONES,WWV_FLOW_MILESTONES_U3,MILESTONE_SLUG,2
APEX_220200,WWV_FLOW_PAGE_TMPL_DISP_POINTS,WWV_PAGE_TMPL_DP_UK1,PAGE_TEMPLATE_ID,1
APEX_220200,WWV_FLOW_PAGE_TMPL_DISP_POINTS,WWV_PAGE_TMPL_DP_UK1,PLACEHOLDER,2
