
'OWNER'||','||'TABLE_NAME'||','||'TABLESPACE_NAME'||','||'NUM_RO
OWNER,TABLE_NAME,TABLESPACE_NAME,NUM_ROWS,LAST_ANALYZED,COMMENTS

T.OWNER||','||T.TABLE_NAME||','||NVL(T.TABLESPACE_NAME,'NULL')||','||NVL(TO_CHAR(T.NUM_ROWS),'NULL')||','||NVL(TO_CHAR(T.LAST_ANALYZED,'YYYY-MM-DDHH24:MI:SS'),'NULL')||','||'"'||REPLACE(NVL(C.COMMENT
APEX_040200,WWV_FLOW_WS_WEBSHEET_ATTR,APEX_TBS,5,2016-05-30 22:01:17,""
APEX_040200,WWV_MIG_ACCESS,APEX_TBS,0,2016-05-30 01:33:41,""
APEX_040200,WWV_MIG_ACC_COLUMNS,APEX_TBS,0,2016-05-30 01:33:41,""
APEX_040200,WWV_MIG_ACC_FORMS,APEX_TBS,0,2016-05-30 01:33:41,""
APEX_040200,WWV_MIG_ACC_FORMS_CONTROLS,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_FORMS_MODULES,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_FORMS_PERM,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_GROUPS,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_GRPSMEMBERS,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_INDEXES,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_INDEXES_COLS,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_MODULES,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_MODULES_PERM,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_PAGES,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_QUERIES,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_RELATIONS,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_RELATION_COLS,APEX_TBS,0,2016-05-30 01:33:42,""
APEX_040200,WWV_MIG_ACC_REPORTS,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_ACC_RPTS_CONTROLS,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_ACC_RPTS_MODULES,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_ACC_RPT_PERMS,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_ACC_TABLES,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_ACC_TAB_PERM,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_ACC_USERS,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_EXPORTER,APEX_TBS,5,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_FORMS,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_FRM_ALERTS,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_FRM_ATTACHEDLIBRARY,APEX_TBS,0,2016-05-30 01:33:43,""
APEX_040200,WWV_MIG_FRM_BLK_DSA,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLK_DSC,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLK_ITEMS,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLK_ITEM_LIE,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLK_ITEM_RADIO,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLK_ITEM_TRIGGERS,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLK_RELATIONS,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLK_TRIGGERS,APEX_TBS,0,2016-05-30 01:33:44,""
APEX_040200,WWV_MIG_FRM_BLOCKS,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_CANVAS,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_CNVG_COMPOUNDTEXT,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_CNVS_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_CNVS_TABPAGE,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_COORDINATES,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_CPDTXT_TEXTSEGMENT,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_EDITOR,APEX_TBS,0,2016-05-30 01:33:45,""
APEX_040200,WWV_MIG_FRM_FMB_MENU,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_FMB_MENUITEM_ROLE,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_FMB_MENU_MENUITEM,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_FORMMODULES,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_LOV,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_LOVCOLUMNMAPPING,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_MENU,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_MENUITEM_ROLE,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_MENUS,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_MENUSMODULEROLES,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_MENUS_MENUMODULES,APEX_TBS,0,2016-05-30 01:33:46,""
APEX_040200,WWV_MIG_FRM_MENUS_MODULES,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_MENUS_PROGRAMUNIT,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_MENU_MENUITEM,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_MODULEPARAMETER,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_MODULES,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_OBJECTGROUP,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_OBJECTGROUPCHILD,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_OLB_XMLTAGTABLEMAP,APEX_TBS,45,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_PROGRAMUNIT,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_PROPERTYCLASS,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_RECORDGROUPCOLUMN,APEX_TBS,0,2016-05-30 01:33:47,""
APEX_040200,WWV_MIG_FRM_RECORDGROUPS,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_REPORT,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_REV_APEX_APP,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_REV_BLK_ITEMS,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_REV_BLOCKS,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_REV_FORMMODULES,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_REV_LOV,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_REV_LOVCOLMAPS,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_TRIGGERS,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_VISUALATTRIBUTES,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_WINDOWS,APEX_TBS,0,2016-05-30 01:33:48,""
APEX_040200,WWV_MIG_FRM_XMLTAGTABLEMAP,APEX_TBS,36,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_GENERATED_APPLICATIONS,APEX_TBS,0,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_MENU_XMLTAGTABLEMAP,APEX_TBS,7,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_OLB,APEX_TBS,0,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_OLB_BLK_DATASOURCECOL,APEX_TBS,0,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_OLB_BLK_ITEM,APEX_TBS,0,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_OLB_BLK_ITEM_LIE,APEX_TBS,0,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_OLB_BLK_ITEM_TRIGGER,APEX_TBS,0,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_OLB_BLK_TRIGGER,APEX_TBS,0,2016-05-30 01:33:49,""
APEX_040200,WWV_MIG_OLB_BLOCK,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_CANVAS,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_CG_COMPOUNDTEXT,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_CG_CT_TEXTSEGMENT,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_CNVS_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_MODULES,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_OBJECTLIBRARY,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_OBJECTLIBRARYTAB,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_OLT_ALERT,APEX_TBS,0,2016-05-30 01:33:50,""
APEX_040200,WWV_MIG_OLB_OLT_BLK_ITEM,APEX_TBS,0,2016-05-30 01:33:51,""
APEX_040200,WWV_MIG_OLB_OLT_BLK_ITEM_TRIGR,APEX_TBS,0,2016-05-30 01:33:51,""
APEX_040200,WWV_MIG_OLB_OLT_BLOCK,APEX_TBS,0,2016-05-30 01:33:51,""
APEX_040200,WWV_MIG_OLB_OLT_CANVAS,APEX_TBS,0,2016-05-30 01:33:51,""
APEX_040200,WWV_MIG_OLB_OLT_CNVS_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:51,""
APEX_040200,WWV_MIG_OLB_OLT_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_ITEM,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_MENU,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_MENU_MENUITEM,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_OBJECTGROUP,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_OB_OBJGRPCHILD,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_REPORT,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_TABPAGE,APEX_TBS,0,2016-05-30 01:33:52,""
APEX_040200,WWV_MIG_OLB_OLT_TABPG_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_OLT_VISUALATTRBUTE,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_OLT_WINDOW,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_PROGRAMUNIT,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_PROPERTYCLASS,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_T_TP_GGGGG_CPDTXT,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_T_TP_GGGGG_CT_TXST,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_T_TP_GGGG_CPDTXT,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_T_TP_GGGG_CT_TXSGT,APEX_TBS,0,2016-05-30 01:33:53,""
APEX_040200,WWV_MIG_OLB_T_TP_GGGG_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_T_TP_GGG_CPDTXT,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_T_TP_GGG_CT_TXTSGT,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_T_TP_GGG_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_T_TP_GG_CPDTXT,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_T_TP_GG_CT_TXTSGT,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_T_TP_GG_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_T_TP_G_GRAPHICS,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_VISUALATTRIBUTE,APEX_TBS,0,2016-05-30 01:33:54,""
APEX_040200,WWV_MIG_OLB_WINDOW,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_PLSQL_LIBS,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_PROJECTS,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_PROJECT_COMPONENTS,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_PROJECT_TRIGGERS,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_REPORT,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_RESERVED_WORDS,APEX_TBS,92,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_REV_APEXAPP,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_REV_FORMS,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_REV_QUERIES,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_REV_REPORTS,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_REV_TABLES,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_RPTS,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_RPT_DATA,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_RPT_DATASRC,APEX_TBS,0,2016-05-30 01:33:55,""
APEX_040200,WWV_MIG_RPT_DATASRC_GRP,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_DATASRC_SELECT,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_DATA_SUMMARY,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_DATAITEM,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_DATAITEM_DESC,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_DATAITEM_PRIV,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_FIELD,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_FILTER,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_FORMULA,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_ROWDELIM,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_GRP_SUMMARY,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_REPORTPRIVATE,APEX_TBS,0,2016-05-30 01:33:56,""
APEX_040200,WWV_MIG_RPT_XMLTAGTABLEMAP,APEX_TBS,15,2016-05-30 01:33:57,""
APEX_040200,WWV_PURGE_DATAFILES,APEX_TBS,0,2016-05-30 01:33:57,""
APEX_040200,WWV_PURGE_EMAILS,APEX_TBS,0,2016-05-30 01:33:57,""
APEX_040200,WWV_PURGE_LOG,APEX_TBS,0,2016-05-30 01:33:57,""
APEX_040200,WWV_PURGE_SCHEMAS,APEX_TBS,0,2016-05-30 01:33:57,""
APEX_040200,WWV_PURGE_WORKSPACES,APEX_TBS,0,2016-05-30 01:33:57,""
APEX_040200,WWV_PURGE_WORKSPACE_RESPONSES,APEX_TBS,0,2016-05-30 01:33:57,""
APEX_220200,APEX$ARCHIVE_CONTENTS,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,APEX$ARCHIVE_HEADER,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,APEX$ARCHIVE_HISTORY,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,APEX$ARCHIVE_LOG,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,APEX$ARCHIVE_PREF,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,APEX_DG_DATASETS,NULL,NULL,NULL,""
APEX_220200,APEX_DG_DATASET_ROWS,NULL,NULL,NULL,""
APEX_220200,WWV_COLUMN_EXCEPTIONS,SYSAUX,3,2023-09-19 08:33:55,""
APEX_220200,WWV_CREDENTIALS,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,WWV_CREDENTIAL_INSTANCES,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BLUEPRINTS,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BLUEPRINT_DATA_SOURCES,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BLUEPRINT_SAMPLES,SYSAUX,12,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BLUEPRINT_TABLES,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BLUEPRINT_TAB_COLUMNS,SYSAUX,0,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BUILTIN_AIRPORTS,SYSAUX,500,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BUILTIN_ANIMALS,SYSAUX,500,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BUILTIN_CARS,SYSAUX,151,2023-09-19 08:33:55,""
APEX_220200,WWV_DG_BUILTIN_ICD_DIAGS,SYSAUX,160,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_BUILTIN_ICD_PROCS,SYSAUX,150,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_BUILTIN_LOCATIONS,SYSAUX,469,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_BUILTIN_PLANTS,SYSAUX,101,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_BUILTIN_PRODUCTS,SYSAUX,0,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_HELPER_DATA,SYSAUX,1835,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_HELPER_PERSONS,SYSAUX,750,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_META_MAPPINGS,SYSAUX,94,2023-09-19 08:33:56,""
APEX_220200,WWV_DG_META_TABLES,SYSAUX,27,2023-09-19 08:33:56,"List of tables and views for sourcing BUILTIN data"
APEX_220200,WWV_DG_META_TAB_COLS,SYSAUX,193,2023-09-19 08:33:56,""
APEX_220200,WWV_DICTIONARY_CACHE_COL,SYSAUX,951,2025-12-05 22:00:20,""
APEX_220200,WWV_DICTIONARY_CACHE_FKCON,SYSAUX,21,2023-09-20 22:00:11,""
APEX_220200,WWV_DICTIONARY_CACHE_LOG,SYSAUX,2520,2026-01-19 22:00:34,""
APEX_220200,WWV_DICTIONARY_CACHE_OBJ,SYSAUX,84,2025-12-05 22:00:27,""
APEX_220200,WWV_FLOWS,SYSAUX,17,2025-07-17 22:01:06,""
APEX_220200,WWV_FLOWS_RESERVED,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_ACL_GROUP_USERS,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_ACTIVITY_LOG1$,SYSAUX,268,2025-11-25 22:00:30,""
APEX_220200,WWV_FLOW_ACTIVITY_LOG2$,SYSAUX,77,2025-12-04 22:00:17,""
APEX_220200,WWV_FLOW_ADVISOR_CATEGORIES,SYSAUX,7,2023-09-19 22:00:37,"Contains the different categories of an Advisor Check (e.g. Security, Error, ...)."
APEX_220200,WWV_FLOW_ADVISOR_CHECKS,SYSAUX,38,2023-09-19 22:00:37,"Contains the meta data of the checks performed by the APEX Advisory module."
APEX_220200,WWV_FLOW_ADVISOR_CHECK_MSGS,SYSAUX,77,2023-09-19 22:00:37,"Contains the possible messages for an advisor check."
APEX_220200,WWV_FLOW_APPLICATION_GROUPS,SYSAUX,4,2023-09-19 22:01:58,""
APEX_220200,WWV_FLOW_APP_COMMENTS,SYSAUX,1,2025-05-13 22:00:06,""
APEX_220200,WWV_FLOW_APP_SETTINGS,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_AUTHENTICATIONS,SYSAUX,31,2025-05-14 22:01:18,""
APEX_220200,WWV_FLOW_AUTHORIZED_URLS,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_AUTOMATIONS,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_AUTOMATION_ACTIONS,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_AUTOMATION_LOG1$,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_AUTOMATION_LOG2$,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_AUTOMATION_MSG_LOG1$,SYSAUX,0,2023-09-19 08:33:57,""
APEX_220200,WWV_FLOW_AUTOMATION_MSG_LOG2$,SYSAUX,0,2023-09-19 08:33:58,""
APEX_220200,WWV_FLOW_AUTO_FILE_DELETE_LOG,SYSAUX,27,2023-09-19 08:33:58,""
APEX_220200,WWV_FLOW_BACKUPS$,SYSAUX,5,2025-05-14 22:00:19,""
APEX_220200,WWV_FLOW_BACKUP_LOG,SYSAUX,794,2025-11-16 06:00:30,""
APEX_220200,WWV_FLOW_BANNER,SYSAUX,17,2025-05-13 22:01:25,""
APEX_220200,WWV_FLOW_BLUEPRINT_REPO,SYSAUX,0,2023-09-19 08:33:58,""
APEX_220200,WWV_FLOW_BUILDER_AUDIT_TRAIL,SYSAUX,0,2023-12-19 22:00:16,""
APEX_220200,WWV_FLOW_BUTTON_TEMPLATES,SYSAUX,171,2025-05-13 22:00:14,""
APEX_220200,WWV_FLOW_CALS,SYSAUX,0,2023-09-19 22:01:06,""
APEX_220200,WWV_FLOW_CAL_TEMPLATES,SYSAUX,50,2025-05-13 22:00:10,""
APEX_220200,WWV_FLOW_CARDS,SYSAUX,3,2023-09-19 22:00:36,""
APEX_220200,WWV_FLOW_CARD_ACTIONS,SYSAUX,4,2023-09-19 22:00:37,""
APEX_220200,WWV_FLOW_CHARSETS,SYSAUX,32,2023-09-19 08:33:58,""
APEX_220200,WWV_FLOW_CLICKTHRU_LOG$,SYSAUX,0,2023-09-19 08:33:58,""
APEX_220200,WWV_FLOW_CLICKTHRU_LOG2$,SYSAUX,0,2023-09-19 08:33:58,""
APEX_220200,WWV_FLOW_COLLECTIONS$,SYSAUX,0,2025-12-05 22:00:06,""
APEX_220200,WWV_FLOW_COLLECTION_MEMBERS$,SYSAUX,0,2025-12-05 22:00:07,""
APEX_220200,WWV_FLOW_COMBINED_FILES,SYSAUX,1,2023-09-19 22:00:36,""
APEX_220200,WWV_FLOW_COMPANIES,SYSAUX,5,2025-12-05 22:00:26,""
APEX_220200,WWV_FLOW_COMPANY_SCHEMAS,SYSAUX,4,2023-09-19 22:02:58,""
APEX_220200,WWV_FLOW_COMPANY_STATIC_FILES,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_COMPUTATIONS,SYSAUX,42,2023-09-19 22:01:02,""
APEX_220200,WWV_FLOW_CONTENT_CACHE1$,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_CUSTOMIZED_TASKS,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_CUSTOM_AUTH_SETUPS,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_DATA,SYSAUX,0,2025-12-05 22:00:09,""
APEX_220200,WWV_FLOW_DATA_PROFILES,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_DATA_PROFILE_COLS,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_DBCHARSET_LANG_MAP,SYSAUX,1057,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_DEBUG_MESSAGES,SYSAUX,96,2025-12-04 22:00:19,""
APEX_220200,WWV_FLOW_DEBUG_MESSAGES2,SYSAUX,132,2025-11-24 22:00:32,""
APEX_220200,WWV_FLOW_DEVELOPERS,SYSAUX,6,2023-09-19 22:02:15,""
APEX_220200,WWV_FLOW_DICTIONARY_VIEWS,SYSAUX,118,2023-09-19 22:00:38,"Adding some additional data to the meta data of the APEX Dictionary views."
APEX_220200,WWV_FLOW_DYNAMIC_TRANSLATIONS$,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_EMAIL_TEMPLATES,SYSAUX,2,2023-09-20 22:02:05,""
APEX_220200,WWV_FLOW_FEEDBACK,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_FEEDBACK_FOLLOWUP,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_FIELD_TEMPLATES,SYSAUX,196,2025-05-13 22:00:14,""
APEX_220200,WWV_FLOW_FLASH_CHART5_SERIES,SYSAUX,0,2023-09-19 22:01:07,""
APEX_220200,WWV_FLOW_FLASH_CHARTS,SYSAUX,0,2023-09-19 08:33:59,""
APEX_220200,WWV_FLOW_FLASH_CHARTS_5,SYSAUX,0,2023-09-19 22:01:06,""
APEX_220200,WWV_FLOW_FLASH_CHART_SERIES,SYSAUX,0,2023-09-19 08:34:00,""
APEX_220200,WWV_FLOW_FND_GROUP_GROUPS,NULL,0,2023-09-19 08:34:00,""
APEX_220200,WWV_FLOW_FND_GROUP_USERS,NULL,18,2023-09-19 22:00:35,""
APEX_220200,WWV_FLOW_FND_USER,SYSAUX,6,2023-09-19 22:00:35,""
APEX_220200,WWV_FLOW_FND_USER_GROUPS,SYSAUX,3,2023-09-19 22:00:35,""
