
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||'
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION
ACTS,ACTS_SRA_SUMMARY_METRICS,PK_ACTS_SRA_SUMMARY_METRICS,DUMMY_PK,1
ACTS,ACTS_SYS_ETM,PK_ACTS_SYS_ETM,DUMMY_PK,1
ACTS,ACTS_SYS_METRICS,PK_ACTS_SYS_METRICS,DUMMY_PK,1
ACTS,ACTS_SYS_PMI,PK_ACTS_SYS_PMI,DUMMY_PK,1
ACTS,ACTS_SYS_SERIAL_METRICS,PK_ACTS_SYS_SERIAL_METRICS,DUMMY_PK,1
ACTS,ACTS_SYS_SUMMARY_METRICS,PK_ACTS_SYS_SUMMARY_METRICS,DUMMY_PK,1
ACTS,ACTS_S_BASE_DICT,PK_ACTS_S_BASE_DICT,DUMMY_PK,1
ACTS,ACTS_S_EQP_SCHED,PK_S_EQP_SCHED,SYS_TYPE,1
ACTS,ACTS_S_EQP_SCHED,PK_S_EQP_SCHED,SERNO,2
ACTS,ACTS_S_EQP_SCHED,PK_S_EQP_SCHED,PARTNO,3
ACTS,ACTS_S_EQP_SCHED,PK_S_EQP_SCHED,ID_NAME,4
ACTS,ACTS_S_EQP_SCHED,PK_S_EQP_SCHED,PRD_TIME,5
ACTS,ACTS_S_EQP_SCHED,PK_S_EQP_SCHED,CONTROL_NO,6
ACTS,ACTS_S_MAINT1,PK_ACTS_S_MAINT1,DUMMY_PK,1
ACTS,ACTS_S_MAINT2,PK_ACTS_S_MAINT2,DUMMY_PK,1
ACTS,ACTS_S_MAINT3,PK_ACTS_S_MAINT3,DUMMY_PK,1
ACTS,ACTS_S_MAINT4,PK_ACTS_S_MAINT4,DUMMY_PK,1
ACTS,ACTS_S_MAINT5,PK_ACTS_S_MAINT5,DUMMY_PK,1
ACTS,ACTS_S_MAINT6,PK_ACTS_S_MAINT6,DUMMY_PK,1
ACTS,ACTS_S_MAINT7,PK_ACTS_S_MAINT7,DUMMY_PK,1
ACTS,ACTS_S_MAINT8,PK_ACTS_S_MAINT8,DUMMY_PK,1
ACTS,ACTS_S_MAINT_REC,PK_ACTS_S_MAINT_REC,DUMMY_PK,1
ACTS,ACTS_S_PMC_LIM,PK_ACTS_S_PMC_LIM,DUMMY_PK,1
ACTS,ACTS_S_RNG_CAPABILITY,PK_S_RNG_CAP,RNG_NAME,1
ACTS,ACTS_S_RNG_CAPABILITY,PK_S_RNG_CAP,RNG_LOC,2
ACTS,ACTS_S_RNG_CAPABILITY,PK_S_RNG_CAP,CAP_TYPE,3
ACTS,ACTS_S_RNG_CAPABILITY,PK_S_RNG_CAP,CAP_NAME,4
ACTS,ACTS_S_RNG_CAPABILITY,PK_S_RNG_CAP,CONTROL_NO,5
ACTS,ACTS_S_RNG_INFO,PK_S_RNG_INFO,NAME,1
ACTS,ACTS_S_RNG_INFO,PK_S_RNG_INFO,HOST,2
ACTS,ACTS_S_RNG_INFO,PK_S_RNG_INFO,CONTROL_NO,3
ACTS,ACTS_S_SORTIE,PK_ACTS_S_SORTIE,DUMMY_PK,1
ACTS,ACTS_S_SYS_CONFIG,PK_ACTS_S_SYS_CONFIG,DUMMY_PK,1
ACTS,ACTS_S_SYS_CONFIG_HIST,PK_ACTS_S_SYS_CONFIG_HIST,DUMMY_PK,1
ACTS,ACTS_S_SYS_INV,PK_ACTS_S_SYS_INV,DUMMY_PK,1
ACTS,ACTS_S_SYS_MOD,PK_ACTS_S_SYS_MOD,DUMMY_PK,1
ACTS,ACTS_S_SYS_PMI,PK_S_SYS_PMI,SERNO,1
ACTS,ACTS_S_SYS_PMI,PK_S_SYS_PMI,SYS_TYPE,2
ACTS,ACTS_S_SYS_PMI,PK_S_SYS_PMI,CONTROL_NO,3
ACTS,ACTS_S_SYS_SOFTWARE,PK_S_SYS_SFTW,SYS_TYPE,1
ACTS,ACTS_S_SYS_SOFTWARE,PK_S_SYS_SFTW,SERNO,2
ACTS,ACTS_S_SYS_SOFTWARE,PK_S_SYS_SFTW,PARTNO,3
ACTS,ACTS_S_SYS_SOFTWARE,PK_S_SYS_SFTW,SOFTWARE,4
ACTS,ACTS_S_SYS_SOFTWARE,PK_S_SYS_SFTW,REVISION,5
ACTS,ACTS_S_SYS_SOFTWARE,PK_S_SYS_SFTW,CONTROL_NO,6
ACTS,ACTS_S_TEST,PK_ACTS_S_TEST,DUMMY_PK,1
ACTS,ACTS_S_TIME,PK_ACTS_S_TIME,DUMMY_PK,1
ACTS,ACTS_S_TIS_RADIO,PK_S_TIS_RDO,TIS_SERNO,1
ACTS,ACTS_S_TIS_RADIO,PK_S_TIS_RDO,RDO_SERNO,2
ACTS,ACTS_S_TIS_RADIO,PK_S_TIS_RDO,CONTROL_NO,3
ACTS,ACTS_TEST_DICT,PK_ACTS_TEST_DICT,DUMMY_PK,1
ACTS,ACTS_TRANSFER_LOG,PK_ACTS_TRANSFER_LOG,DUMMY_PK,1
ACTS,ACTS_T_BASE_DICT,PK_ACTS_T_BASE_DICT,DUMMY_PK,1
ACTS,ACTS_T_EQP_SCHED,PK_T_EQP_SCHED,SYS_TYPE,1
ACTS,ACTS_T_EQP_SCHED,PK_T_EQP_SCHED,SERNO,2
ACTS,ACTS_T_EQP_SCHED,PK_T_EQP_SCHED,PARTNO,3
ACTS,ACTS_T_EQP_SCHED,PK_T_EQP_SCHED,ID_NAME,4
ACTS,ACTS_T_EQP_SCHED,PK_T_EQP_SCHED,PRD_TIME,5
ACTS,ACTS_T_EQP_SCHED,PK_T_EQP_SCHED,CONTROL_NO,6
ACTS,ACTS_T_MAINT1,PK_ACTS_T_MAINT1,DUMMY_PK,1
ACTS,ACTS_T_MAINT2,PK_ACTS_T_MAINT2,DUMMY_PK,1
ACTS,ACTS_T_MAINT3,PK_ACTS_T_MAINT3,DUMMY_PK,1
ACTS,ACTS_T_MAINT4,PK_ACTS_T_MAINT4,DUMMY_PK,1
ACTS,ACTS_T_MAINT5,PK_ACTS_T_MAINT5,DUMMY_PK,1
ACTS,ACTS_T_MAINT6,PK_ACTS_T_MAINT6,DUMMY_PK,1
ACTS,ACTS_T_MAINT7,PK_ACTS_T_MAINT7,DUMMY_PK,1
ACTS,ACTS_T_MAINT8,PK_ACTS_T_MAINT8,DUMMY_PK,1
ACTS,ACTS_T_MAINT_REC,PK_ACTS_T_MAINT_REC,DUMMY_PK,1
ACTS,ACTS_T_MAINT_TRACK,PK_ACTS_T_MAINT_TRACK,DUMMY_PK,1
ACTS,ACTS_T_PMC_LIM,PK_ACTS_T_PMC_LIM,DUMMY_PK,1
ACTS,ACTS_T_RNG_CAPABILITY,PK_T_RNG_CAP,RNG_NAME,1
ACTS,ACTS_T_RNG_CAPABILITY,PK_T_RNG_CAP,RNG_LOC,2
ACTS,ACTS_T_RNG_CAPABILITY,PK_T_RNG_CAP,CAP_TYPE,3
ACTS,ACTS_T_RNG_CAPABILITY,PK_T_RNG_CAP,CAP_NAME,4
ACTS,ACTS_T_RNG_CAPABILITY,PK_T_RNG_CAP,CONTROL_NO,5
ACTS,ACTS_T_RNG_INFO,PK_T_RNG_INFO,NAME,1
ACTS,ACTS_T_RNG_INFO,PK_T_RNG_INFO,HOST,2
ACTS,ACTS_T_RNG_INFO,PK_T_RNG_INFO,CONTROL_NO,3
ACTS,ACTS_T_SORTIE,PK_ACTS_T_SORTIE,DUMMY_PK,1
ACTS,ACTS_T_SYS_CONFIG,PK_ACTS_T_SYS_CONFIG,DUMMY_PK,1
ACTS,ACTS_T_SYS_CONFIG_HIST,PK_ACTS_T_SYS_CONFIG_HIST,DUMMY_PK,1
ACTS,ACTS_T_SYS_INV,PK_ACTS_T_SYS_INV,DUMMY_PK,1
ACTS,ACTS_T_SYS_MOD,PK_ACTS_T_SYS_MOD,DUMMY_PK,1
ACTS,ACTS_T_SYS_PMI,PK_T_SYS_PMI,SERNO,1
ACTS,ACTS_T_SYS_PMI,PK_T_SYS_PMI,SYS_TYPE,2
ACTS,ACTS_T_SYS_PMI,PK_T_SYS_PMI,CONTROL_NO,3
ACTS,ACTS_T_SYS_SOFTWARE,PK_T_SYS_SFTW,SYS_TYPE,1
ACTS,ACTS_T_SYS_SOFTWARE,PK_T_SYS_SFTW,SERNO,2
ACTS,ACTS_T_SYS_SOFTWARE,PK_T_SYS_SFTW,PARTNO,3
ACTS,ACTS_T_SYS_SOFTWARE,PK_T_SYS_SFTW,SOFTWARE,4
ACTS,ACTS_T_SYS_SOFTWARE,PK_T_SYS_SFTW,REVISION,5
ACTS,ACTS_T_SYS_SOFTWARE,PK_T_SYS_SFTW,CONTROL_NO,6
ACTS,ACTS_T_TEST,PK_ACTS_T_TEST,DUMMY_PK,1
ACTS,ACTS_T_TIME,PK_ACTS_T_TIME,DUMMY_PK,1
ACTS,ACTS_T_TIS_RADIO,PK_T_TIS_RDO,TIS_SERNO,1
ACTS,ACTS_T_TIS_RADIO,PK_T_TIS_RDO,RDO_SERNO,2
ACTS,ACTS_T_TIS_RADIO,PK_T_TIS_RDO,CONTROL_NO,3
ACTS,ACTS_UPLOADS,PK_ACTS_UPLOADS,DUMMY_PK,1
ACTS,ACTS_UPLOADS_HIST,PK_ACTS_UPLOADS_HIST,DUMMY_PK,1
ACTS,ACTS_VALIDATOR_STATUS,PK_ACTS_VALIDATOR_STATUS,DUMMY_PK,1
ACTS,CONFIG131,PK_CONFIG131,DUMMY_PK,1
ACTS,CONFIG131TEMP,PK_CONFIG131TEMP,DUMMY_PK,1
ACTS,CONFIG184,PK_CONFIG184,DUMMY_PK,1
ACTS,IMDS_CONFIG131,PK_IMDS_CONFIG131,DUMMY_PK,1
ACTS,IMDS_CONFIG184,PK_IMDS_CONFIG184,DUMMY_PK,1
ACTS,MAXIMO_LOCATIONS,PK_MAXIMO_LOCATIONS,SITECODE,1
ACTS,MAXOUT_CFG,PK_MAXO_CFG,FILENAME,1
ACTS,MAXOUT_CFG,PK_MAXO_CFG,DUMMY_PK,2
ACTS,MAXOUT_CFG_HIST,PK_MXHIST_CFG,HIST_ID,1
ACTS,MAXOUT_CFG_LOG,PK_MXLOG_CFG,DUMMY_PK,1
ACTS,MAXOUT_INV,PK_MAXO_INV,FILENAME,1
ACTS,MAXOUT_INV,PK_MAXO_INV,ASSET_ID,2
ACTS,MAXOUT_INV_HIST,PK_MXHIST_INV,HIST_ID,1
ACTS,MAXOUT_INV_LOG,PK_MXLOG_INV,ASSET_ID,1
ACTS,MAXOUT_MAINT,PK_MAXO_MAINT,FILENAME,1
ACTS,MAXOUT_MAINT,PK_MAXO_MAINT,DUMMY_PK,2
ACTS,MAXOUT_MAINT_HIST,PK_MAXO_MAINT_HIST,HIST_ID,1
ACTS,MAXOUT_MAINT_LOG,PK_MXLOG_MAINT,DUMMY_PK,1
ACTS,MAXOUT_SW,PK_MAXO_SW,FILENAME,1
ACTS,MAXOUT_SW,PK_MAXO_SW,ASSET_ID,2
ACTS,MAXOUT_SW,PK_MAXO_SW,SW_ID,3
ACTS,MAXOUT_SW_HIST,PK_MXHIST_SW,HIST_ID,1
ACTS,MAXOUT_SW_LOG,PK_MXLOG_SW,ASSET_ID,1
